index,value
0,242.098
1,266.822
2,366.76
3,488.38
4,332.238
5,286.41
6,246.593
7,204.382
8,19.4906
9,48.48
10,26.486
11,33.2334
12,63.9148
13,215.713
14,120.866
15,57.5131
16,53.9049
17,32.2998
18,104.113
19,35.4255
20,71.5261
21,58.1527
22,18.9105
23,79.277
24,74.3282
25,68.8756
26,87.3026
27,62.2412
28,59.9223
29,153.122
30,38.0852
31,1.64891
32,71.1312
33,159.406
34,4.46214
35,24.4222
36,156.66
37,57.017
38,75.3236
39,117.975
40,132.521
41,80.7899
42,18.7924
43,34.6648
44,149.034
45,90.4128
46,93.8314
47,40.5517
48,25.9682
49,56.5804
50,120.516
51,110.083
52,41.7098
53,24.8951
54,54.5811
55,47.5036
56,156.723
57,83.6847
