index,value
0,18.0968
1,56.8394
2,51.4038
3,51.6514
4,84.6648
5,51.9866
6,27.5076
7,84.8301
8,27.5474
9,0
10,164.456
11,133.09
12,222.635
13,159.807
14,184.854
15,202.011
16,124.966
17,199.767
18,208.367
19,134.435
20,29.3219
21,31.127
22,256.015
23,111.329
24,170.487
25,173.271
26,230.769
27,194.854
28,131.644
29,227.654
30,220.479
31,1.07746
32,177.187
33,5.91621
34,61.0049
35,6.95584
36,186.387
37,303.88
38,56.434
39,69.5563
40,38.3304
41,71.7857
42,24.5485
43,96.723
44,70.1524
45,30.6375
46,203.488
47,21.0557
48,96.7129
49,230.878
50,142.544
51,34.1183
52,0
53,133.664
54,126.017
55,9.19549
56,148.747
57,25.1447
