index,value
0,46.0768
1,25.5877
2,40.1376
3,44.0092
4,50.7765
5,60.5882
6,32.2891
7,12.3634
8,62.1601
9,171.262
10,134.733
11,30.7643
12,167.976
13,280.088
14,42.7568
15,156.67
16,84.0872
17,80.0915
18,118.296
19,243.926
20,278.117
21,35.2026
22,137.799
23,220.503
24,27.1001
25,2.3304
26,111.731
27,19.8841
28,57.4046
29,159.111
30,114.05
31,193.469
32,161.315
33,226.358
34,210.417
35,0.037037
36,179.674
37,189.692
38,264.089
39,20.8568
40,182.515
41,37.7351
42,174.531
43,0
44,88.6553
45,307.239
46,21.9178
47,75.9692
48,48.5843
49,169.125
50,156.449
51,25.3754
52,90.9338
53,75.1982
54,259.429
55,0.108027
56,33.2896
57,204.441
