index,value
0,55.34
1,21.6676
2,29.3363
3,48.7864
4,38.8991
5,86
6,48.6787
7,113.329
8,133.772
9,142.844
10,52.0703
11,9.96194
12,26.0881
13,2.18157
14,110.106
15,93.9691
16,114.287
17,67.0412
18,110.701
19,161.511
20,140.803
21,182.721
22,3.3003
23,142.433
24,127.59
25,18.2516
26,133.76
27,0.5
28,5.75553
29,4.8358
30,204.173
31,314.282
32,60.6823
33,197.618
34,124.235
35,83.8578
36,33.4202
37,51.1338
38,243.319
39,122.92
40,20.4652
41,48.2927
42,19.6698
43,265.961
44,111.873
45,200.38
46,246.95
47,175.439
48,70.737
49,23.1359
50,65.3108
51,159.41
52,108.979
53,2.88597
54,69.6412
55,4.90599
56,162.699
57,252.286
