index,value
0,239.637
1,220.571
2,290.143
3,323.709
4,321.719
5,259.672
6,276.641
7,165.099
8,91.7965
9,79.7928
10,26.9289
11,133.809
12,95.6875
13,36.9318
14,136.411
15,161.501
16,79.4881
17,4.74417
18,140.83
19,158.12
20,31.372
21,186.548
22,0.201172
23,85.9654
24,41.191
25,92.8985
26,58.6128
27,99.9751
28,19.4631
29,15.0774
30,145.471
31,27.2268
32,136.828
33,54.0844
34,41.4749
35,69.3606
36,101.356
37,94.4283
38,237.016
39,116.106
40,213.563
41,132.652
42,111.412
43,155.859
44,6.68113
45,136.633
46,131.131
47,76.9449
48,127.608
49,140.002
50,45.9488
51,86.6604
52,114.577
53,125.314
54,1.6712
55,144.059
56,106.702
57,181.695
