index,value
0,62.9334
1,96.8871
2,63.1985
3,21.4086
4,8.35555
5,52.009
6,68.4758
7,94.0714
8,257.249
9,173.103
10,121.679
11,0
12,102.735
13,206.658
14,151.572
15,144.967
16,1.04297
17,23.3256
18,57.3014
19,0.977218
20,216.67
21,149.513
22,21.2283
23,87.9511
24,1
25,58.7197
26,150.742
27,46.7136
28,82.6937
29,138.366
30,131.801
31,287.623
32,241.861
33,376.866
34,38.6824
35,114.019
36,40.6908
37,62.6894
38,158.906
39,194.856
40,0
41,72.224
42,37.7584
43,44.3671
44,200.511
45,71.6405
46,30.3892
47,156.415
48,136.536
49,30.2117
50,89.6699
51,20.5014
52,5.91294
53,127.525
54,0
55,4.13361
56,162.988
57,167.324
