index,value
0,248.495
1,259.873
2,216.963
3,295.924
4,275.13
5,241.568
6,242.786
7,188.198
8,88.3778
9,9.16275
10,89.4692
11,47.9454
12,32.8355
13,9.24402
14,98.0436
15,0
16,27.0257
17,56.8006
18,42.1814
19,102.451
20,48.8206
21,76.0176
22,0.594444
23,108.677
24,1.66667
25,0
26,1.35847
27,58.088
28,39.9014
29,25.4813
30,112.036
31,68.3467
32,66.7111
33,23.1976
34,28.4656
35,15.2673
36,44.0458
37,48.9982
38,0
39,64.5982
40,84.5863
41,0
42,95.4115
43,66.6603
44,30.7011
45,132.727
46,67.1495
47,101.639
48,140.166
49,137.647
50,7.64041
51,113.46
52,110.033
53,90.2416
54,96.9429
55,77.8403
56,62.7685
57,57.9756
