index,value
0,258.937
1,323.17
2,247.233
3,341.394
4,343.962
5,311.451
6,307.932
7,192.979
8,39.5335
9,64.5204
10,78.0312
11,81.1464
12,74.2722
13,77.3859
14,57.3125
15,33.1795
16,58.185
17,19.1811
18,105.492
19,22.4378
20,188.792
21,2.8657
22,88.5841
23,5.88661
24,99.4103
25,51.64
26,66.4526
27,79.3554
28,35.0957
29,129.832
30,4.75351
31,162.104
32,65.5763
33,132.558
34,55.2754
35,17.8449
36,27.2289
37,8.16673
38,91.2856
39,34.8437
40,42.4663
41,87.7647
42,44.5528
43,126.146
44,0
45,62.0513
46,34.883
47,88.168
48,12.6691
49,59.3687
50,0
51,3.01539
52,3.2372
53,82.9881
54,48.3639
55,55.4623
56,64.2109
57,38.4331
