index,value
0,102.079
1,63.3949
2,143.148
3,9.12001
4,40.8175
5,86.4266
6,75.3211
7,117.641
8,7.88291
9,235.172
10,251.148
11,78.1556
12,56.5797
13,98.0451
14,55.5064
15,61.8196
16,3.22461
17,66.0536
18,77.1074
19,171.794
20,62.5726
21,257.27
22,213.026
23,47.1366
24,274.826
25,11.2548
26,322.339
27,139.04
28,275.071
29,53.9143
30,61.1847
31,196.856
32,196.168
33,245.956
34,116.654
35,242.112
36,0.495847
37,36.5159
38,16.3187
39,282.656
40,334.376
41,131.538
42,231.539
43,73.1476
44,208.628
45,14.9648
46,38.4035
47,143.891
48,13.918
49,92.8952
50,0.611956
51,202.222
52,262.38
53,107.405
54,279.715
55,221.637
56,1.42868
57,338.747
