index,value
0,317.129
1,336.57
2,248.179
3,310.831
4,329.206
5,212.618
6,395.668
7,452.932
8,17.7842
9,62.5509
10,137.844
11,97.1951
12,28.5557
13,22.5881
14,180.653
15,101.883
16,43.6466
17,133.881
18,191.328
19,174.294
20,37.6871
21,110.127
22,0.579846
23,127.061
24,22.3899
25,96.845
26,65.3454
27,84.3589
28,209.978
29,46.944
30,5.27861
31,41.0123
32,62.3989
33,139.176
34,51.2717
35,61.1893
36,92.6566
37,0.888045
38,0
39,0.25
40,88.8321
41,69.2014
42,149.084
43,4.3445
44,42.5897
45,21.1938
46,2.27156
47,53.0473
48,79.5048
49,43.2389
50,136.886
51,84.4158
52,100.813
53,45.8506
54,144.469
55,90.3067
56,32.3759
57,146.57
