index,value
0,441.38
1,558.984
2,334.768
3,179.134
4,156.302
5,198.653
6,229.682
7,395.693
8,60.1458
9,114.808
10,0
11,114.339
12,39.3836
13,125.485
14,41.9245
15,62.098
16,74.0483
17,32.9839
18,87.3714
19,39.9818
20,50.3963
21,72.0386
22,33.1065
23,48.1369
24,303.024
25,36.788
26,158.121
27,115.725
28,84.8473
29,37.8747
30,0
31,26.056
32,34.4408
33,12.293
34,78.3032
35,73.6983
36,121.145
37,64.781
38,118.951
39,56.0672
40,6.90209
41,148.263
42,48.8912
43,54.8833
44,7.03829
45,71.7645
46,65.9116
47,0
48,79.1233
49,66.4047
50,11.4885
51,92.3794
52,67.5579
53,0
54,45.5673
55,0.0954545
56,0.569884
57,5.95837
