index,value
0,36.3717
1,79.6918
2,55.3511
3,61.9575
4,53.7353
5,94.9584
6,47.9108
7,103.531
8,139.411
9,120.233
10,65.8883
11,181.843
12,11.2459
13,1.92187
14,26.4378
15,101.304
16,10.3694
17,68.7463
18,119.75
19,170.432
20,180.888
21,218.061
22,188.971
23,121.022
24,187.401
25,151.285
26,243.235
27,29.9427
28,0
29,52.3665
30,205.229
31,71.51
32,284.058
33,52.116
34,62.8123
35,2.33686
36,85.3523
37,0.0180781
38,97.9471
39,24.4976
40,250.877
41,278.963
42,291.377
43,196.065
44,230.119
45,82.8681
46,117.525
47,37.2672
48,157.63
49,29.8678
50,173.621
51,211.754
52,158.748
53,203.907
54,50.3272
55,280.795
56,31.2391
57,139.75
