index,value
0,77.091
1,79.7766
2,50.6648
3,142.949
4,34.9488
5,38.5419
6,83.9435
7,48.705
8,84.0819
9,76.5574
10,96.5459
11,35.4511
12,111.913
13,75.2809
14,20.4734
15,224.432
16,239.964
17,131.033
18,166.448
19,143.825
20,62.2156
21,84.1538
22,14.0082
23,118.333
24,24.7663
25,62.7824
26,35.9036
27,117.977
28,254.191
29,214.997
30,200.804
31,230.456
32,141.054
33,186.434
34,3.18497
35,75.4285
36,128.181
37,123.168
38,12.2385
39,144.221
40,18.4785
41,267.127
42,114.378
43,50.1003
44,27.9187
45,77.5921
46,296.667
47,103.824
48,223.324
49,9.07298
50,23.5274
51,202.155
52,50.7896
53,267.937
54,262.134
55,193.077
56,7.10343
57,32.3979
