index,value
0,283.163
1,400.596
2,259.136
3,296.654
4,232.745
5,368.542
6,257.707
7,288.092
8,1.02634
9,13.2229
10,39.2103
11,153.929
12,102.241
13,58.8289
14,89.7791
15,60.1938
16,78.8406
17,0.127563
18,55.1498
19,180.66
20,76.6037
21,7.34364
22,19.1723
23,22.0639
24,137.872
25,62.1726
26,92.0566
27,225.418
28,195.466
29,91.8579
30,98.7109
31,232.642
32,33.75
33,84.5775
34,58.4472
35,129.517
36,58.3643
37,67.7457
38,210.365
39,0.0232558
40,26.1021
41,105.656
42,107.402
43,48.5885
44,47.8808
45,84.9726
46,0.036488
47,136.608
48,8.58222
49,31.2385
50,68.5078
51,113.098
52,94.6479
53,8.26189
54,49.1906
55,123.116
56,18.2772
57,54.4839
