index,value
0,23.3945
1,60.8216
2,69.3818
3,91.2441
4,47.2322
5,67.7293
6,35.2947
7,39.2443
8,27.187
9,250.222
10,34.2199
11,57.1952
12,3.26955
13,246.26
14,182.969
15,191.728
16,3.98075
17,180.194
18,79.4212
19,126.118
20,183.789
21,26.8343
22,124.83
23,19.4369
24,81.7903
25,7.78599
26,233.727
27,134.381
28,8.67121
29,22.8909
30,220.042
31,98.6017
32,10.7549
33,160.575
34,136.96
35,4.34096
36,122.609
37,219.817
38,17.8879
39,118.257
40,4.91142
41,78.1876
42,51.0152
43,3.17552
44,7.65224
45,85.5936
46,265.513
47,175.453
48,136.694
49,35.5685
50,173.753
51,96.7592
52,150.96
53,48.6203
54,293.525
55,228.989
56,22.0062
57,56.266
