index,value
0,164.874
1,73.4724
2,48.6346
3,41.0869
4,57.9503
5,115.822
6,107.798
7,136.333
8,2.02882
9,19.7273
10,45.7011
11,201.698
12,21.1703
13,79.8325
14,22.1
15,8.56755
16,183.367
17,29.3003
18,55.4404
19,186.714
20,185.841
21,86.4946
22,68.1048
23,244.503
24,48.5807
25,251.967
26,162.365
27,87.5253
28,26.9285
29,25.7511
30,25.9696
31,26.7197
32,158.325
33,194.653
34,283.822
35,3.70532
36,40.6823
37,118.179
38,64.9722
39,177.09
40,218.714
41,66.8241
42,183.335
43,131.133
44,22.611
45,153.807
46,57.6543
47,190.846
48,0
49,223.565
50,160.421
51,249.939
52,250.602
53,131.013
54,242.557
55,255.563
56,79.2365
57,132.029
