index,value
0,441.049
1,449.528
2,369.243
3,289.55
4,275.81
5,369.779
6,345.377
7,458.693
8,1.8
9,179.746
10,10.1714
11,23.8655
12,20.192
13,79.6796
14,34.8187
15,0
16,69.5651
17,0
18,97.9963
19,26.4011
20,26.8421
21,87.2641
22,29.7954
23,36.5877
24,14.7193
25,60.3003
26,0
27,69.4829
28,54.7197
29,16.3266
30,0
31,48.0097
32,16.9783
33,93.1422
34,44.329
35,244.122
36,80.3033
37,68.7393
38,40.4736
39,23.0179
40,2.98868
41,66.0818
42,31.5636
43,44.0105
44,47.3575
45,4.1308
46,34.4145
47,0
48,93.4186
49,29.158
50,147.367
51,74.8563
52,0
53,2.3264
54,100.07
55,20.7455
56,145.833
57,165.71
