index,value
0,253.748
1,409.131
2,340.26
3,436.312
4,337.001
5,373.439
6,227.174
7,250.04
8,67.8204
9,48.3722
10,40.1198
11,95.8381
12,31.4939
13,75.5673
14,28.2341
15,22.145
16,10.0338
17,153.403
18,2.73407
19,94.6642
20,104.959
21,18.0576
22,70.3622
23,46.4786
24,21.5445
25,94.5924
26,2.76676
27,22.1362
28,82.0663
29,64.1321
30,298.063
31,109.701
32,77.8192
33,66.0559
34,95.2237
35,4.96623
36,103.871
37,77.6376
38,75.0684
39,103.06
40,178.441
41,118.256
42,63.5052
43,3.62175
44,64.1575
45,193.623
46,67.8384
47,56.7293
48,13.2713
49,250.306
50,40.9722
51,9.34999
52,74.7889
53,174.234
54,18.0004
55,88.7398
56,3.79135
57,73.0258
