index,value
0,262.149
1,253.158
2,273.226
3,355.594
4,278.647
5,249.128
6,354.196
7,346.862
8,78.8184
9,76.0331
10,61.2598
11,133.009
12,28.8575
13,33.6193
14,98.5542
15,25.8016
16,31.7475
17,57.7291
18,74.7069
19,56.8805
20,62.0949
21,4.19561
22,37.1813
23,63.8032
24,31.1707
25,7.55659
26,150.886
27,95.3032
28,111.096
29,99.9185
30,99.8364
31,83.6853
32,0
33,53.8482
34,36.4505
35,0
36,50.204
37,175.325
38,65.6522
39,103.246
40,45.6079
41,46.9547
42,142.972
43,58.9631
44,7.51916
45,41.0735
46,105.15
47,69.548
48,12.3997
49,124.6
50,0
51,21.2977
52,87.9144
53,35.3466
54,110.172
55,0.738706
56,0
57,89.2724
