index,value
0,282.463
1,298.049
2,216.182
3,172.238
4,246.128
5,285.452
6,324.319
7,419.304
8,154.99
9,7.3243
10,173.791
11,85.9424
12,90.8624
13,8.54381
14,4.38387
15,84.9307
16,137.098
17,115.543
18,26.6257
19,261.026
20,69.767
21,55.302
22,56.5991
23,24.9506
24,81.5666
25,111.784
26,7.61201
27,83.8451
28,129.726
29,40.7301
30,11.8334
31,36.6039
32,79.5847
33,195.085
34,112.949
35,20.7141
36,143.681
37,16.0755
38,0
39,0.0120482
40,81.8059
41,76.6657
42,3.37886
43,149.41
44,6.86326
45,149.82
46,45.8337
47,50.8573
48,5.68586
49,84.9139
50,87.1526
51,14.3657
52,1.30889
53,57.7041
54,5.07794
55,143.247
56,43.2282
57,128.24
