index,value
0,135.858
1,109.689
2,61.4317
3,71.4063
4,76.8766
5,31.989
6,78.1485
7,87.7007
8,245.708
9,114.389
10,69.1898
11,154.633
12,108.61
13,83.5608
14,0
15,265.568
16,73.7527
17,103.867
18,73.6468
19,85.9778
20,57.9732
21,6.08563
22,79.7334
23,16.1184
24,0
25,176.107
26,51.269
27,22.8874
28,274.448
29,170.235
30,0
31,324.351
32,8.2786
33,42.1783
34,5.30577
35,0.987939
36,70.1563
37,102.794
38,94.1304
39,112.071
40,51.3881
41,229.439
42,30.0808
43,59.6959
44,215.616
45,10.2418
46,133.041
47,240.31
48,41.2114
49,102.393
50,191.419
51,163.577
52,143.849
53,143.745
54,24.8618
55,60.483
56,19.7565
57,170.482
