index,value
0,99.4812
1,81.5362
2,56.2446
3,25.7814
4,16.0555
5,26.9434
6,70.6551
7,51.0843
8,171.77
9,37.9822
10,190.218
11,289.585
12,233.189
13,30.2228
14,248.572
15,51.1343
16,115.131
17,176.859
18,177.812
19,42.038
20,41.0113
21,143.01
22,141.581
23,181.6
24,13.2807
25,176.21
26,118.921
27,52.9926
28,0
29,181.077
30,1.1631
31,240.605
32,0.0357143
33,228.367
34,26.449
35,139.285
36,209.989
37,0
38,11.0568
39,103.914
40,0.0454545
41,93.0873
42,34.3899
43,99.4823
44,247.236
45,58.3209
46,11.2446
47,182.458
48,130.533
49,70.6149
50,124.192
51,29.6285
52,24.0219
53,58.0397
54,33.3114
55,51.698
56,277.674
57,95.9022
