index,value
0,88.5797
1,111.146
2,31.276
3,50.7299
4,69.5291
5,104.377
6,38.3485
7,131.556
8,5.39098
9,18.5579
10,53.9572
11,44.4486
12,0
13,236.985
14,154.455
15,7.85037
16,53.5093
17,216.407
18,175.393
19,29.7148
20,210.597
21,27.5733
22,53.1275
23,92.3343
24,223.184
25,39.6659
26,96.3808
27,132.079
28,127.868
29,225.434
30,7.39577
31,25.1068
32,6.99148
33,160.532
34,46.561
35,127.458
36,152.294
37,40.6455
38,279.83
39,64.3372
40,171.654
41,160.68
42,0
43,253.409
44,126.376
45,111.175
46,17.8119
47,205.716
48,108.891
49,133.228
50,241.283
51,218.596
52,212.649
53,5.08476
54,147.55
55,198.568
56,88.6055
57,126.254
