51,248,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,405,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,402,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,89,143,168,245,394,419,472,660,691,758,783,846,923,1179,1204,1318,0
34,328,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,181,244,571,822,1159,1424,1653,0,0,0,0,0,0,0,0,0,0
48,116,176,203,270,380,655,901,1017,1283,1359,1385,1520,1643,1724,1749,1831,1935
71,419,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,122,683,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,371,624,784,848,0,0,0,0,0,0,0,0,0,0,0,0,0
79,152,257,352,525,921,991,1275,0,0,0,0,0,0,0,0,0,0
61,395,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,172,491,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,250,289,495,751,1680,0,0,0,0,0,0,0,0,0,0,0,0
30,197,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,133,733,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,306,680,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,242,591,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,177,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,72,370,431,605,933,0,0,0,0,0,0,0,0,0,0,0,0
35,80,362,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,167,638,769,1233,1573,0,0,0,0,0,0,0,0,0,0,0,0
29,75,251,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,488,558,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,213,665,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,194,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,202,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,198,761,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,144,483,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,176,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,395,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,161,527,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,189,572,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,176,436,554,1649,1710,0,0,0,0,0,0,0,0,0,0,0,0
26,153,338,1086,1344,1670,0,0,0,0,0,0,0,0,0,0,0,0
26,235,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,185,251,427,452,589,707,1854,1948,0,0,0,0,0,0,0,0,0
68,173,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,132,445,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,435,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,504,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,416,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,103,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,448,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,284,700,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,269,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,278,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,583,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,81,538,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,211,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,90,296,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,274,509,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,353,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,325,918,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,221,359,800,1385,1813,0,0,0,0,0,0,0,0,0,0,0,0
29,81,363,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,102,554,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,434,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,406,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,246,471,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,202,514,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
