index,value
0,305.782
1,388.662
2,375.591
3,428.479
4,305.569
5,352.49
6,312.998
7,330.33
8,57.1246
9,55.0275
10,58.4676
11,34.3909
12,14.7792
13,49.3789
14,56.658
15,88.6143
16,53.7203
17,61.5177
18,59.3062
19,41.6851
20,56.5618
21,190.068
22,93.6812
23,114.118
24,64.9172
25,44.2425
26,14.4813
27,176.247
28,91.6221
29,82.7302
30,117.346
31,51.8497
32,44.8784
33,14.5963
34,22.7036
35,113.05
36,136.348
37,143.269
38,116.295
39,61.4806
40,48.2746
41,0.770453
42,83.2209
43,105.629
44,105.286
45,90.8697
46,0
47,7.95775
48,0.598331
49,47.1793
50,31.6369
51,25.1865
52,40.6591
53,78.2186
54,62.8073
55,1.1785
56,32.0045
57,224.912
