419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,151,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,151,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,130,129,178,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,130,129,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,130,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,130,129,178,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,130,129,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,120,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,130,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,120,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,394,151,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,394,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,161,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,394,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,161,160,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,325,155,393,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,447,407,408,72,70,71,448,69,429,62,344,36,177,353,352,359,33,32,199,197,327,394,151,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,327,394,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,394,151,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,448,69,429,430,334,332,62,344,36,177,353,352,359,33,32,199,197,327,325,155,153,154,384,385,426,449,450
419,337,336,110,82,80,83,85,86,87,318,316,317,101,354,355,446,72,70,71,161,160,430,429,62,344,36,177,353,352,359,33,32,199,197,198,375,152,150,383,382,381,427,364,385,426,449,450
