310,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,342,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,33,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,33,359,352,353,177,36,344,41,39,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,33,359,352,353,177,36,35,38,46,45,44,403,402,340
310,309,368,363,360,362,365,366,383,150,152,375,198,197,392,391,343,342,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,365,366,383,150,152,375,198,197,199,342,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,365,366,383,150,152,375,198,197,199,32,33,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,34,37,35,38,46,45,44,42,43,340
310,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,199,32,33,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,342,34,37,35,38,46,45,44,42,43,340
310,309,368,363,360,362,365,366,383,150,152,375,198,197,199,32,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,33,37,35,38,46,45,44,42,43,340
310,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,34,37,35,38,46,45,44,403,421,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,342,34,37,35,38,46,45,44,403,421,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,199,32,34,37,35,38,46,45,44,403,402,340
310,308,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,34,37,35,38,46,45,44,403,402,340
310,308,309,368,363,360,362,366,383,150,152,375,198,197,199,342,34,37,35,38,46,45,44,403,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,33,37,35,38,46,45,44,403,421,402,340
310,309,368,363,360,362,366,383,150,152,375,198,197,199,32,34,37,35,38,46,45,44,42,43,340
310,309,368,363,360,362,366,383,150,152,375,198,197,392,391,343,342,34,32,33,37,35,38,46,45,44,403,402,340
