index,value
0,193.033
1,287.005
2,169.337
3,210.145
4,277.142
5,410.675
6,331.3
7,312.094
8,56.149
9,49.6003
10,134.692
11,72.2657
12,51.9564
13,0.642857
14,0.25
15,53.4126
16,55.1894
17,43.3886
18,81.1912
19,38.5731
20,72.2546
21,73.5703
22,252.519
23,29.077
24,0
25,13.4291
26,92.9332
27,110.691
28,0.285714
29,153.012
30,51.4545
31,43.2944
32,80.0357
33,88.7319
34,135.319
35,96.0625
36,49.3117
37,104.671
38,55.5805
39,29.2139
40,101.399
41,67.8278
42,54.4704
43,82.8498
44,18.5678
45,0
46,158.193
47,0
48,1
49,41.6426
50,129.867
51,0
52,69.8474
53,64.218
54,63.8448
55,35.0935
56,86.9199
57,40.1404
