index,value
0,230.095
1,290.644
2,297.575
3,358.178
4,343.332
5,305.365
6,271.749
7,235.939
8,19.5924
9,98.4809
10,55.0603
11,31.7002
12,39.8733
13,87.2281
14,145.814
15,22.1322
16,48.8461
17,7.23835
18,0.176471
19,72.534
20,20.7614
21,51.6279
22,36.6638
23,79.5545
24,41.4911
25,88.4968
26,4.30854
27,128.955
28,37.0298
29,17.8576
30,62.0196
31,129.081
32,138.48
33,28.5266
34,117.941
35,94.3142
36,25.9523
37,83.1152
38,48.716
39,72.746
40,39.0098
41,7.95572
42,123.05
43,0
44,170.338
45,78.5649
46,51.38
47,46.0155
48,0
49,68.1202
50,11.124
51,62.7202
52,0
53,55.8165
54,9.45145
55,90.1157
56,80.2924
57,53.9233
