index,value
0,68.2964
1,67.1934
2,54.1621
3,29.7449
4,20.8958
5,38.9186
6,52.8421
7,101.493
8,3.63079
9,210.816
10,350.591
11,40.7604
12,188.867
13,10.7729
14,19.6729
15,207.239
16,203.012
17,12.7022
18,178.069
19,183.36
20,49.2574
21,195.994
22,0
23,3.3182
24,3.49474
25,46.1035
26,120.082
27,183.864
28,243.095
29,290.29
30,64.7112
31,13.4722
32,7.58184
33,154.728
34,67.1693
35,135.854
36,6.03528
37,267.976
38,177.093
39,91.294
40,174.156
41,94.2839
42,16.062
43,47.3616
44,0.33697
45,76.4385
46,148.906
47,88.0657
48,99.3204
49,146.572
50,135.406
51,43.1187
52,263.228
53,144.639
54,142.738
55,86.4925
56,182.154
57,333.17
