vertex1,vertex2,edge_weight
33,566,147.61019235220377
32,30,123.48290955478959
31,30,75.65087407474954
30,28,65.48075813180255
29,28,99.11178464901538
29,222,65.0308096821054
29,208,105.10854261043465
28,26,67.43405733121375
28,233,113.19542313329117
27,26,119.68482072178983
27,249,100.47955432760712
27,234,41.926825734459044
27,233,67.35411142561091
26,24,85.2410639575063
26,222,100.52791699419961
25,24,98.21390501453055
25,230,68.63885433737559
25,222,74.76378229006404
25,221,105.23687309325088
24,22,66.31736759851955
24,481,65.22952671035604
23,22,67.99244796214717
23,481,61.37579394967919
23,316,91.07311496198201
22,315,90.13364658501648
22,230,95.05834060215773
21,18,125.38970935723263
21,395,78.05375282274917
21,315,81.5264343924419
21,229,90.76740059609757
20,19,70.07992413484672
20,18,87.71264596012603
20,696,41.53610204973355
20,695,66.98647626123783
19,17,90.14923903657423
19,792,96.22158176424593
19,694,68.19410413505837
18,17,67.32999242854669
18,226,84.75725493476702
17,297,121.13436746142408
17,227,80.55138911346997
16,14,73.302734429341
16,1083,16.483946438590934
16,334,82.80498404714837
15,14,178.42923460634634
15,187,212.15661277928984
14,794,77.51322995700819
14,397,108.64400078565166
13,10,136.28679785754528
13,185,40.94015133719291
13,184,82.87888767814816
13,183,72.97350876854871
12,10,84.13054121403495
12,397,11.352486377800549
12,333,68.31875909220258
12,186,164.9019609001908
11,8,67.14704141995509
11,331,156.7277845946968
11,327,78.15941651336497
11,190,63.09466087785557
10,8,77.34435799678083
10,327,69.13947741462256
9,5,60.066503055059414
9,182,56.946561314542464
9,181,139.7535200154908
8,5,148.82349608339058
8,181,61.899659382939745
7,4,91.56046312223339
7,469,79.94273961099407
7,194,43.9117595175055
6,4,63.62117783070647
6,470,61.5389578814089
6,331,65.30004447490829
5,4,65.15739220883935
5,331,67.74828341146738
4,2,121.56913385460817
3,1,56.553610254060665
3,799,28.306827776665795
3,798,33.41116586991267
3,469,94.4332412267022
3,159,166.44815366942905
2,1,52.82190325226043
2,800,40.330841605693614
1,989,29.07896202434518
1,799,28.481601232135674
0,813,147.72591719150438
0,566,15.295957691554163
0,564,300.7816183933912
1107,1105,13.37187726501251
1107,1104,13.993432248387798
1106,1105,9.209474796064102
1106,1069,6.632959105847322
1106,419,87.2961101352753
1105,1104,6.516759093901025
1105,1069,4.591428280183771
1105,421,40.67351534810351
1104,1068,5.709294249498127
1103,1102,12.061100006944011
1103,951,10.131882492780806
1103,504,154.0700321701049
1102,951,7.843027816938642
1102,142,19.676235204191237
1101,1100,33.241635253038496
1101,919,77.84154263750214
1101,918,28.256873113149673
1100,932,8.870237068624457
1100,406,25.272513598561563
1099,1093,3.5352584113885186
1099,1092,6.084778377455082
1098,1097,17.394409712626196
1098,1094,11.247094692244527
1098,545,29.13509518798313
1097,1094,16.034379993883537
1097,590,32.72139549913566
1096,1095,14.656557821980595
1096,1084,164.09088763484877
1096,591,16.49502628595239
1095,1094,11.09155147706817
1095,1093,9.23709877878991
1095,591,7.281715759981387
1094,1093,9.847380790306389
1093,1092,3.1436050859998725
1092,545,40.32715256552134
1091,432,80.48279348080392
1091,426,9.836564042793084
1091,423,10.547686037365235
1090,441,17.95926894926326
1090,241,188.535795462427
1090,238,1.6286102985001918
1089,1088,6.857980557501613
1089,1004,93.23938705669238
1089,559,1.541574862162395
1088,555,37.40192810826936
1088,410,183.1045777392914
1087,567,158.0111836278048
1087,565,96.10811702366925
1086,878,97.2602771929787
