vertex1,vertex2,edge_weight
336,315,137.8855095142961
336,440,127.26643740636776
336,439,70.4562319586751
336,407,129.81596305790993
335,334,223.11900783806897
335,205,134.1979711050265
335,201,56.47897567671624
334,311,132.25899312083652
334,440,133.67914405582442
333,332,135.01614574664353
333,253,131.40226696595136
333,252,135.16048354105078
333,488,133.08892342916852
332,308,61.20746475080041
332,254,137.58454640009958
332,202,75.59734342527719
331,608,75.181260851036
331,607,133.1134351869819
330,607,72.23927654080391
330,462,135.12401055046206
330,456,134.4522869546015
329,327,133.50363439300753
329,304,16.535448439310002
329,181,131.8930277685906
329,606,17.118449726881966
328,327,135.98844716307698
328,589,134.1498838211954
327,608,17.371386514288723
326,325,75.10569876741503
326,572,17.401974583636317
326,571,135.0351704532308
325,303,134.45693015618752
324,295,134.0216988518313
324,294,134.860673482604
324,700,134.94736020095135
323,686,126.82488318788342
323,685,15.159723844566818
323,649,135.73406036496309
322,649,63.437641399964704
321,320,98.81934174784621
321,411,32.70817096915601
320,318,133.0226471854877
319,318,134.07318683330072
318,316,26.084788711720833
318,419,131.0181023506816
317,314,134.87001165678177
317,656,35.414500148381954
317,441,128.28862714920382
317,419,132.5004452326095
316,314,106.10913117294808
315,313,128.89166289585862
314,313,128.62304193099965
313,311,125.94161427693255
313,441,133.98517670798003
312,311,54.03160592490316
312,491,130.8148900358158
312,442,81.33981866156991
311,310,131.37819648466922
310,205,93.57133130937316
310,491,50.579323715398694
309,307,77.41549228970452
309,203,56.42816461680967
309,202,133.79960659502893
308,307,72.17387335333694
308,255,136.67844324982676
307,599,131.3650779031072
307,451,70.69763580193549
306,267,133.3048736443591
306,266,125.62507196147092
306,517,133.5187278495604
306,496,11.044724241211023
305,267,9.810834500450476
305,237,128.7212185701926
305,510,89.71306203621364
305,496,132.78680034625827
304,303,84.24624798858422
304,495,131.8219597391222
303,571,70.29888545539706
302,300,175.579101540461
302,572,135.32446358029242
302,571,17.4983340215205
302,570,131.36182892856212
301,300,130.4803169480847
301,570,175.25527145993317
301,395,118.33939962930079
301,394,71.31343140655723
299,634,80.84181651721269
299,394,90.64138197423539
298,297,97.02824908627248
298,389,37.91658145105664
298,388,139.29748131783103
297,295,131.5984534228531
296,293,29.786139424186906
296,688,115.09809016317851
296,684,105.06890609478515
296,683,136.85719340114247
295,293,133.50861139772422
295,388,54.421810450530806
294,293,133.25052518261379
293,686,17.215817446665174
292,289,133.22075731046974
292,693,132.68554918598736
291,289,129.52761895072294
291,693,133.27376668494375
291,692,112.8478564686491
291,396,130.9559296616561
290,288,190.625987610786
290,661,140.77194997961263
290,583,17.7318167198192
290,529,79.20316487014125
289,288,134.19415763453011
289,661,154.92400672452595
288,494,129.6669259712626
288,396,133.97042806436144
287,286,18.911186096852582
287,177,132.04120911912483
287,176,129.19618238291844
287,175,135.69734841709715
286,276,135.65919312375152
286,222,19.746942507445482
286,470,62.22476311016945
285,282,112.0958160886958
285,746,163.83157546924073
285,742,37.96492680272735
284,282,133.52507541908943
284,713,113.56079922042872
284,462,133.0390935021668
284,456,135.44894781881834
283,281,111.89779198631183
283,744,39.66735309301992
283,743,134.46319731451877
282,281,132.502079415453
282,750,112.5466327198074
281,462,134.01808022434642
280,462,135.46325981350856
279,278,61.1157297730661
279,261,156.6896323262186
279,615,144.77932005843923
279,614,23.189329377966526
278,275,138.19965274417055
278,274,134.3543760498046
278,615,129.95548853890028
277,276,135.39782471861324
277,270,20.457687133678338
277,224,15.832968857547645
277,523,84.9480963369247
277,521,92.10996973133179
276,175,17.21378135363498
275,273,133.3516997619744
275,261,133.30134828509551
275,258,132.86411866118394
274,273,136.98878797706806
274,464,130.77356688999976
273,486,136.97842377767063
272,271,135.68790568295216
272,534,139.00766870846084
270,175,134.31236901203243
270,173,130.62365399738067
269,266,115.40530440885934
269,747,38.84604055767643
269,517,127.4652848335922
268,266,113.51437719408689
268,750,43.40011293211351
268,744,133.0780253537229
267,265,126.3797854905896
267,619,98.72291493161956
266,265,133.7896390123049
