vertex1,vertex2,edge_weight
157,155,56.584857434629306
157,333,66.60288096373255
157,332,50.643498445701965
156,154,55.4805684809055
156,339,21.356689643646828
156,333,32.00835953729055
155,154,89.38050356388935
155,163,154.9538996691987
154,153,89.65031090490945
153,152,56.18646943355296
152,146,73.17323205397491
152,339,79.94043020618916
151,146,49.386547014886425
151,826,254.10495641401596
151,600,49.718511196205924
151,359,134.1744731736938
150,146,128.9502296357181
150,143,110.6887497041318
150,142,39.92621273233646
150,359,50.95856554806554
149,148,104.53675322426253
149,143,48.05291872897525
149,356,68.94062693618271
149,354,62.23415789175238
148,141,51.67159190137099
148,349,41.49189765659598
147,141,143.25864766367445
147,137,39.692627745491045
147,351,41.14870989486854
146,144,39.69397375879212
145,142,38.46267326867175
145,331,125.79698147719776
145,327,78.24934032589786
145,326,72.58749895446388
144,142,127.89278167421861
144,331,38.26265648605642
143,141,86.456686988541
143,140,40.54347582522758
142,140,114.18638012210877
141,138,42.88817802646053
140,138,72.78888021596335
139,137,44.429314013023124
139,337,12.07607730565808
139,324,142.62979916073178
138,137,144.5124993881994
138,324,40.505127538346706
136,127,132.63675506674375
136,663,74.59387244593294
136,495,93.82670470833891
136,482,47.450313554727046
135,133,58.467047435668796
135,127,74.90821852824418
135,663,133.5773242811453
134,133,66.16128089269179
134,130,69.2051255813831
134,661,133.59887320339996
133,124,134.11365874227738
133,662,134.0370054400883
132,130,133.04195557587204
132,661,67.84657004624256
132,660,41.57223613748821
131,130,134.23541802351426
131,124,133.16023781581598
131,123,67.60503326653206
131,513,135.6274587362779
130,122,132.2605695355704
129,122,77.43821727062353
129,119,140.99359436740846
129,657,129.44472046798987
128,126,189.5295880007494
128,527,268.52554582151447
128,526,135.11559615741564
128,481,116.07828467397765
127,126,133.6730316855374
126,124,133.89195680658602
126,526,134.81618010015393
125,124,133.7736681260352
125,526,133.1660597314323
125,513,133.57872524505638
123,120,67.29413460272319
123,656,135.13780507705437
122,120,136.72230905288143
122,659,131.93133811588635
121,119,138.31141942766254
121,680,145.45162911317718
121,644,135.07972256450302
121,518,123.08762345384271
120,119,111.11407155313779
120,680,134.34339575829404
118,115,110.81803824316619
118,514,123.41590050357998
118,495,63.16520303840986
118,413,25.38820655789159
117,115,129.41979484093298
117,414,133.77399393422445
117,411,133.25816248766873
117,287,139.848471184254
116,114,67.50444389017936
116,494,52.24108765509669
116,297,137.6258799918381
115,114,134.65095976821237
115,514,55.90812334747536
114,112,137.80562612006796
114,416,52.11330622329051
113,112,55.04275018467867
113,926,69.88378595321694
113,298,75.44043992495502
112,109,129.85081542536048
112,297,91.8179177361792
111,109,109.23019358086832
111,304,130.725915016723
111,303,144.2607132626186
111,297,133.04646649294705
110,108,54.30104969452816
110,921,14.838920694184255
110,306,126.9687271663072
109,108,128.37857484033177
109,306,55.1069499959654
108,970,254.15788092263875
108,304,97.29361707175295
107,73,56.727266377765055
107,575,38.977813344368144
107,408,77.4824110455595
107,384,79.98425814134953
106,73,13.211083658923643
106,575,19.901773053311132
106,374,128.85069169746518
106,311,118.63071044335791
105,103,78.03963897359895
105,581,153.84238718378398
105,374,135.0514802969489
105,373,62.14508336012326
104,102,104.10087794299889
104,831,31.094022986396016
104,830,14.805946339073667
103,102,408.183003406443
103,72,132.49782694280748
103,372,131.04482153999766
102,423,12.692554688421007
102,421,135.65921135989865
101,20,135.3084999828344
101,19,126.51251695413845
101,4,134.60730757099614
100,19,133.3576220742193
100,4,118.16646755687836
100,2,132.8711572980105
100,1,126.17587087097539
99,98,39.27744573454926
99,435,283.24814417677544
99,434,300.05537585158686
98,96,406.56737633623186
98,441,113.04105315693661
97,96,102.94734091118615
97,301,135.33730441185014
97,293,143.3675940899228
97,291,134.3622992742786
96,95,381.8093821037178
95,93,424.6382042006667
95,558,91.18673756194018
94,93,163.81674737809232
94,564,8.780956316289506
94,557,19.048980446734234
93,92,15.736584377038549
92,91,16.159762620943717
92,555,46.224305045948626
91,89,78.83549590265227
90,88,336.1189218745293
90,566,467.33179925434115
90,436,1186.6556649058502
89,88,286.55142268272135
89,566,423.25845675901894
88,86,28.858876833884054
87,86,138.0142762555393
87,556,136.62524364560372
87,389,96.68373431718308
87,313,127.71663887624959
86,84,383.51197677742465
85,84,77.77903503792353
85,377,154.71819952718064
85,376,186.60652368879144
