vertex1,vertex2,edge_weight
686,680,66.99690314921156
685,681,143.72812122088092
684,682,157.8152163723993
684,275,85.53149342529973
683,682,93.77635104583821
683,276,178.38388983943648
681,678,149.0669661797129
681,676,15.361972119985802
680,675,74.68300166285502
680,674,46.882397866831795
680,672,156.3627264238255
679,678,38.77533307990718
679,276,57.01783942447396
679,130,115.7713571906943
678,671,75.62645572655664
677,676,115.4455510894942
677,672,109.80060622038353
677,671,7.027234209926211
675,673,166.7837674160999
674,673,62.0347334139147
674,670,160.9384842755742
673,131,14.211886472313683
672,670,55.44618373410009
671,670,109.25909249980337
669,619,53.803878439968635
669,405,165.5823787974781
668,598,25.74546907613039
668,369,81.92337340369784
667,652,15.514466154605609
667,387,235.1770915001622
667,173,42.520701788185725
666,628,124.14832362269235
666,474,38.99181722931912
665,664,27.051194957912593
665,156,4.086416518950291
665,149,115.61394212926858
664,654,23.52899146946988
664,155,115.14902903630455
663,411,72.33636609230877
663,407,91.65747620121306
663,147,72.66103009885471
662,661,107.74711455721462
662,614,47.56860434705153
662,413,46.809226502607586
661,410,56.29600956969239
661,408,69.93483105083314
660,610,70.26843331130432
660,608,22.903082702176924
660,408,47.5925457643464
659,166,52.01567968250724
659,165,3.867693853858576
658,225,117.09984612509793
657,464,91.80221862889505
657,225,10.936028124942881
657,162,247.2863086264441
656,654,6.807272059484409
656,151,109.99706697282734
655,151,49.011472244469154
654,653,128.91919757062874
652,567,230.43854577383638
652,390,98.5976203799414
651,445,134.17064112067266
651,390,179.77167397478172
651,376,132.6394523917532
650,646,75.02766537573771
650,403,105.60980766219264
650,397,92.48395745094192
650,396,68.13269648748154
649,644,134.78973643050284
649,397,45.7555164573908
649,337,55.44452365354439
648,644,51.79948393856964
648,359,27.04422454379571
648,337,129.21474100922651
647,646,92.517018508452
647,643,47.4825418352087
647,397,79.22395322871061
646,360,36.6064681965032
645,639,122.99287674281199
645,340,25.432613718034364
645,339,12.004013105163082
644,643,47.41261645502303
643,360,93.4183209850801
642,187,101.31390296043719
642,181,188.00860278456526
641,187,32.127160158689634
641,185,97.45797579634711
640,639,124.19352015535509
640,184,150.3885794282414
640,179,10.106966352244818
639,185,130.64524940144122
639,177,135.95042819366
638,381,186.12642104733348
638,340,168.1160463782411
638,177,12.300674986948042
637,595,19.561048205289843
637,584,69.55723465825709
636,509,24.897030257302394
636,467,34.96767252524639
636,336,85.02319535037185
635,532,113.94008943794721
635,328,37.6285986045223
635,118,44.17696666781247
635,87,27.21566184305905
634,121,35.600013689761525
634,118,27.148031924556232
634,87,43.25782157158207
633,540,112.7665064079248
633,113,46.517076943709405
633,100,145.28649263434275
632,541,38.628783804196964
632,102,43.76330861372955
632,100,32.48092576341885
631,533,40.40483252165775
631,126,160.33834651152247
630,629,32.059765785976836
630,625,82.61876076116437
630,604,52.97793440264092
629,501,131.95134398065218
629,285,55.45156065331741
628,506,28.05521284752414
627,505,43.47571085483584
627,334,88.33464093650777
627,333,153.35960397533427
626,624,92.07491285566036
626,513,123.12165089767099
626,504,88.50154186849154
626,335,50.28736299436942
625,605,57.49825275564765
625,287,19.7837767809386
624,289,118.18732610478752
624,128,77.14571295560795
623,461,127.08520352581003
623,229,42.93015501261979
622,291,146.03593142547857
622,230,60.325506784220664
