index,value
0,392.685
1,293.743
2,311.454
3,254.815
4,146.547
5,149.667
6,144.47
7,179.533
8,0
9,5.85721
10,122.744
11,14.187
12,176.806
13,127.983
14,100.357
15,69.2476
16,2.58333
17,62.7441
18,119.638
19,127.248
20,45.1252
21,0
22,41.0894
23,0.833333
24,81.4883
25,50.5617
26,30.5366
27,47.9619
28,144.492
29,46.5014
30,215.193
31,85.78
32,94.0876
33,57.5947
34,0.75
35,14.229
36,26.5794
37,34.384
38,69.9501
39,92.4157
40,110.987
41,117.016
42,110.166
43,26.9056
44,49.1298
45,36.9327
46,120.061
47,0
48,26.7835
49,0
50,81.806
51,77.4672
52,31.4782
53,66.2858
54,93.4533
55,147.465
56,81.4234
57,82.7733
