index,value
0,297.151
1,316.732
2,281.662
3,260.403
4,349.592
5,423.572
6,335.528
7,364.111
8,70.4926
9,93.7061
10,38.4521
11,6.3607
12,106.639
13,71.2357
14,55.3889
15,68.0182
16,40.4998
17,56.318
18,11.603
19,43.698
20,0.775906
21,0
22,61.6582
23,96.874
24,150.474
25,142.13
26,33.5995
27,29.8593
28,61.2866
29,47.999
30,63.5014
31,35.698
32,6.18773
33,58.6075
34,69.3536
35,78.0933
36,156.271
37,0.373626
38,34.3763
39,3.09091
40,32.9485
41,97.151
42,52.4647
43,130.415
44,17.4888
45,76.2758
46,0
47,70.292
48,0
49,34.0251
50,53.4817
51,47.313
52,81.9074
53,4
54,73.2614
55,0.6
56,5.46875
57,49.2892
