index,value
0,31.226
1,18.5115
2,52.2886
3,49.0364
4,50.1229
5,63.8901
6,30.6605
7,35.0154
8,202.384
9,143.872
10,201.755
11,236.522
12,79.0887
13,4.42909
14,39.9567
15,0.533141
16,59.2738
17,169.718
18,203.532
19,18.1772
20,144.218
21,91.5556
22,63.6833
23,173.269
24,132.641
25,118.816
26,25.879
27,2.8074
28,225.399
29,153.727
30,156.557
31,0.447712
32,3.51937
33,80.1671
34,48.7026
35,0
36,178.359
37,93.7454
38,215.635
39,175.781
40,30.1216
41,69.8975
42,111.42
43,44.8031
44,125.439
45,192.396
46,1.34636
47,149.596
48,165.24
49,114.047
50,117.94
51,41.1667
52,99.5306
53,292.454
54,175.463
55,100.106
56,28.5723
57,161.452
