index,value
0,73.2453
1,76.2832
2,56.1757
3,85.0013
4,41.9777
5,109.947
6,80.238
7,115.977
8,247.077
9,63.2736
10,24.8688
11,162.573
12,30.5592
13,38.1368
14,9.89468
15,118.525
16,6.58605
17,146.472
18,104.082
19,27.0566
20,45.1488
21,93.9386
22,162.035
23,84.3341
24,54.5374
25,112.054
26,1.54256
27,219.179
28,71.1173
29,132.803
30,43.689
31,83.954
32,135.99
33,246.317
34,0
35,263.952
36,85.8495
37,35.4112
38,253.825
39,206.576
40,15.3989
41,104.51
42,148.995
43,141.426
44,169.25
45,16.6347
46,17.5916
47,0
48,152.907
49,126.641
50,61.4713
51,289.95
52,27.8982
53,190.766
54,0.209314
55,16.2943
56,129.136
57,81.493
