index,value
0,239.684
1,318.208
2,369.282
3,365.153
4,341.855
5,223.267
6,260.695
7,289.941
8,4.26233
9,106.697
10,79.69
11,84.2609
12,158.734
13,71.1918
14,50.4804
15,35.6649
16,56.8176
17,77.1185
18,74.4685
19,134.525
20,81.4728
21,111.125
22,29.7911
23,106.174
24,9.24144
25,11.8628
26,69.3771
27,64.3289
28,15.2003
29,100.107
30,92.9496
31,114.035
32,4.90424
33,76.1502
34,46.5458
35,62.6369
36,32.8688
37,50.6225
38,92.007
39,69.7178
40,0
41,158.049
42,42.9282
43,79.501
44,32.9739
45,52.2333
46,0.015625
47,98.7121
48,0
49,177.38
50,2.5787
51,171.975
52,81.1719
53,56.9067
54,84.6044
55,127.34
56,106.494
57,57.1474
