index,value
0,93.515
1,65.7584
2,63.1541
3,21.3124
4,105.481
5,87.5289
6,66.9619
7,73.7115
8,171.754
9,115.812
10,219.717
11,70.8369
12,18.9283
13,2.07229
14,189.571
15,29.6924
16,53.1997
17,97.7814
18,88.7862
19,125.633
20,104.611
21,102.005
22,152.839
23,106.134
24,183.128
25,25.6672
26,55.4928
27,110.667
28,4.67636
29,0.648352
30,46.7754
31,106.855
32,127.885
33,116.124
34,128.745
35,61.0791
36,263.553
37,12.9373
38,133.232
39,220.424
40,16.8031
41,6.921
42,297.671
43,157.332
44,10.0447
45,39.3776
46,227.252
47,127.747
48,200.217
49,90.1821
50,60.546
51,63.7036
52,53.2145
53,57.4107
54,21.8981
55,183.045
56,34.095
57,126.414
