index,value
0,302.636
1,278.982
2,225.555
3,190.136
4,187.136
5,229.672
6,265.571
7,241.079
8,56.0756
9,19.4831
10,143.718
11,151.038
12,81.9733
13,271.098
14,95.9461
15,11.3328
16,28.6595
17,9.00255
18,85.5672
19,256.953
20,128.885
21,116.645
22,114.351
23,110.292
24,11.2661
25,80.0185
26,9.18135
27,10.5682
28,120.154
29,198.84
30,100.756
31,90.5795
32,150.455
33,72.6674
34,204.584
35,96.2998
36,83.7604
37,28.0871
38,26.625
39,152.329
40,26.8025
41,162.687
42,89.8206
43,100.925
44,210.045
45,135.637
46,19.6676
47,188.644
48,62.048
49,5.23798
50,172.442
51,71.0881
52,1.95927
53,20.7926
54,125.297
55,71.9019
56,48.3072
57,17.1742
