index,value
0,78.3854
1,30.5532
2,35.2488
3,84.729
4,70.0891
5,25.4594
6,65.0481
7,121.721
8,114.456
9,126.132
10,47.2231
11,33.1329
12,48.3213
13,0
14,143.465
15,126.467
16,25.8174
17,234.681
18,31.5863
19,1.43973
20,173.858
21,99.8147
22,86.8432
23,133.961
24,5.00776
25,69.2173
26,138.718
27,40.8201
28,147.69
29,189.712
30,100.231
31,213.965
32,254.683
33,215.926
34,0
35,45.4669
36,140.971
37,74.3499
38,128.268
39,0
40,87.439
41,1.16201
42,130.699
43,0
44,25.0962
45,127.415
46,46.2326
47,37.2714
48,0
49,154.498
50,146.068
51,215.669
52,253.286
53,52.2421
54,132.973
55,244.041
56,98.9513
57,63.1132
