index,value
0,249.073
1,302.692
2,214.138
3,334.565
4,311.702
5,442.139
6,327.221
7,271.134
8,4.44127
9,66.4087
10,5.96157
11,58.8091
12,6.89667
13,105.532
14,0
15,1.39216
16,0.520833
17,75.1241
18,53.1419
19,69.8124
20,57.5691
21,17.3062
22,197.58
23,41.388
24,226.991
25,22.79
26,0.333333
27,53.6427
28,67.6734
29,147.541
30,135.18
31,68.6408
32,57.6763
33,119.599
34,56.6781
35,78.5893
36,51.4963
37,74.5853
38,43.4812
39,64.6358
40,73.3338
41,0.295238
42,81.1018
43,29.3963
44,80.5899
45,31.701
46,59.5299
47,142.8
48,21.8929
49,5.52626
50,0
51,92.4889
52,59.3925
53,2.57783
54,42.5101
55,77.6924
56,55.495
57,29.8206
