index,value
0,47.0937
1,43.0172
2,63.0868
3,80.873
4,42.5955
5,61.5923
6,40.6725
7,45.146
8,77.4706
9,318.44
10,117.599
11,175.515
12,57.9547
13,147.432
14,28.2336
15,71.3099
16,0
17,48.8636
18,81.4402
19,21.391
20,51.7566
21,0.285714
22,151.593
23,64.8321
24,98.5165
25,186.582
26,148.279
27,59.2946
28,220.077
29,41.1497
30,0.181818
31,1.07392
32,140.039
33,98.7861
34,21.919
35,8.18512
36,128.64
37,243.175
38,17.9606
39,248.913
40,112.406
41,206.224
42,215.565
43,156.155
44,175.62
45,141.987
46,120.122
47,154.832
48,84.9088
49,50.6049
50,74.2947
51,27.1227
52,12.5893
53,309.768
54,29.0271
55,128.038
56,82.4563
57,0.398869
