index,value
0,156.126
1,197.335
2,178.438
3,303.1
4,296.581
5,340.408
6,263.37
7,179.52
8,95.5653
9,146.524
10,114.116
11,92.5999
12,20.7074
13,169.748
14,38.0299
15,3.52029
16,108.983
17,9.97433
18,169.233
19,166.273
20,127.215
21,15.765
22,124.121
23,139.255
24,118.846
25,94.8916
26,139.03
27,41.2418
28,68.9545
29,8.76704
30,126.942
31,71.2489
32,182.742
33,74.1914
34,280.114
35,155.393
36,99.2582
37,30.7315
38,61.4079
39,38.7976
40,153.106
41,109.771
42,87.0108
43,104.318
44,135.349
45,15.7108
46,10.211
47,98.0832
48,0.480833
49,0
50,47.059
51,69.1896
52,68.1745
53,131.8
54,130.762
55,51.4782
56,109.403
57,98.0831
