index,value
0,414.423
1,386.688
2,222.592
3,300.474
4,299.505
5,299.498
6,390.706
7,465.022
8,0
9,89.9308
10,0
11,88.1311
12,0
13,7.29711
14,11.3477
15,105.13
16,11.8361
17,68.8258
18,10.9393
19,45.7322
20,32.3561
21,76.5746
22,35.4096
23,80.7647
24,5.69967
25,28.2994
26,123.704
27,26.6373
28,78.047
29,160.699
30,45.2417
31,115.352
32,11.3188
33,26.7639
34,51.3624
35,19.6241
36,58.2342
37,158.979
38,26.8556
39,66.1467
40,65.8103
41,78.086
42,54.1492
43,150.078
44,42.5495
45,66.5605
46,29.1245
47,94.9799
48,2.38558
49,54.7949
50,0
51,74.3262
52,117.223
53,43.788
54,59.059
55,49.375
56,142.667
57,0
