index,value
0,332.341
1,289.478
2,272.533
3,207.09
4,209.209
5,265.154
6,338.207
7,431.097
8,150.079
9,57.9328
10,9.03082
11,95.9264
12,84.5466
13,79.2212
14,122.501
15,116.831
16,102.584
17,123.096
18,128.197
19,27.9568
20,66.2505
21,83.1852
22,69.024
23,103.731
24,118.699
25,41.2964
26,200.394
27,85.7272
28,160.818
29,181.464
30,183.199
31,62.7375
32,84.1555
33,52.3075
34,51.746
35,5.54817
36,115.697
37,49.7981
38,88.5117
39,124.231
40,102.437
41,59.7799
42,31.757
43,144.191
44,123.791
45,124.702
46,161.279
47,4.42582
48,5.0719
49,107.817
50,52.6333
51,59.5564
52,110.969
53,57.0836
54,10.9677
55,15.2385
56,30.866
57,53.0382
