index,value
0,16.3074
1,41.5328
2,17.9853
3,51.9234
4,8.93857
5,141.51
6,13.9318
7,4.7725
8,92.1759
9,18.9462
10,38.1083
11,97.8389
12,49.7677
13,21.3199
14,115.829
15,195.147
16,55.5652
17,259.524
18,203.116
19,218.106
20,92.7283
21,99.2451
22,23.2079
23,22.4925
24,53.8219
25,152.104
26,35.7902
27,152.777
28,109.119
29,96.5472
30,58.737
31,222.354
32,13.6079
33,14.6024
34,281.85
35,175.944
36,103.437
37,249.558
38,76.2513
39,88.327
40,156.327
41,82.3638
42,201.111
43,0
44,68.6111
45,202.606
46,4.63486
47,100.907
48,0
49,51.7685
50,234.026
51,239.968
52,32.2015
53,98.0526
54,206.836
55,127.709
56,68.1401
57,6.23225
