index,value
0,54.5017
1,58.6324
2,71.2164
3,45.6291
4,51.5507
5,33.4993
6,53.9918
7,49.0457
8,281.827
9,184.85
10,89.758
11,154.121
12,0.177381
13,167.008
14,207.773
15,128.103
16,4.74612
17,216.016
18,0
19,148.325
20,215.363
21,91.3763
22,117.49
23,19.998
24,25.993
25,54.8399
26,107.975
27,129.416
28,83.6115
29,196.371
30,189.106
31,154.22
32,245.808
33,118.33
34,19.8903
35,51.197
36,34.7314
37,246.812
38,70.7707
39,106.638
40,189.994
41,0
42,10.1652
43,59.9443
44,1.56036
45,136.506
46,18.5665
47,168.569
48,70.7805
49,54.0075
50,134.289
51,0
52,54.0467
53,181.311
54,39.8759
55,0.262549
56,136.546
57,66.0649
