index,value
0,275.955
1,290.307
2,354.287
3,244.156
4,237.165
5,270.892
6,398.32
7,436.357
8,71.8753
9,35.2461
10,97.4148
11,33.9872
12,6.32503
13,129.611
14,133.329
15,2.88144
16,92.4298
17,17.3332
18,99.218
19,118.709
20,5.28684
21,45.7558
22,32.3007
23,160.088
24,201.863
25,82.8825
26,0.429535
27,311.929
28,97.0486
29,114.037
30,0.221057
31,243.881
32,0.118257
33,73.7757
34,149.394
35,356.09
36,77.6198
37,87.4552
38,111.904
39,1.82158
40,174.291
41,124.644
42,17.3403
43,141.651
44,15.1843
45,80.9339
46,34.384
47,14.7302
48,119.812
49,169.911
50,96.8752
51,66.0063
52,135.517
53,63.2761
54,78.2235
55,86.2468
56,227.592
57,28.9493
