index,value
0,385.246
1,459.021
2,512.091
3,265.862
4,274.228
5,260.866
6,279.987
7,409.575
8,141.166
9,131.234
10,59.9221
11,322.517
12,9.83026
13,8.88152
14,100.239
15,51.9818
16,37.3738
17,84.9226
18,17.3192
19,49.039
20,59.2816
21,15.0688
22,0.592931
23,70.5252
24,121.406
25,0.0411037
26,30.124
27,96.2023
28,114.108
29,97.097
30,163.621
31,33.8092
32,9.64237
33,74.973
34,343.665
35,35.4516
36,100.985
37,39.3767
38,155.357
39,316.014
40,156.98
41,36.5351
42,35.9492
43,65.1254
44,132.484
45,126.85
46,113.251
47,88.9145
48,33.7102
49,65.3797
50,89.8822
51,21.7549
52,214.221
53,43.714
54,47.187
55,183.212
56,59.9978
57,39.8907
