index,value
0,57.0863
1,67.0975
2,45.9823
3,81.1697
4,70.1206
5,93.2318
6,45.6072
7,29.9107
8,34.3151
9,210.413
10,146.277
11,0
12,59.1277
13,7.7595
14,40.1134
15,58.6719
16,204.038
17,64.76
18,0.00437639
19,153.498
20,52.3496
21,240.279
22,157.921
23,202.829
24,148.072
25,358.206
26,7.24346
27,191.936
28,36.2068
29,58.5048
30,143.28
31,1.98688
32,212.079
33,37.1953
34,110.229
35,221.414
36,72.1853
37,47.8579
38,104.84
39,321.995
40,249.64
41,130.257
42,62.6078
43,249.708
44,238.57
45,67.7765
46,129.556
47,49.1521
48,183.241
49,30.5849
50,44.9313
51,224.847
52,142.92
53,107.403
54,110.871
55,111.279
56,122.01
57,27.7226
