index,value
0,195.373
1,288.074
2,254.348
3,340.317
4,315.958
5,340.176
6,261.702
7,283.399
8,114.812
9,1.48597
10,113.854
11,158.545
12,99.7462
13,132.184
14,85.1555
15,70.8339
16,49.4668
17,101.136
18,0.125946
19,109.013
20,96.4068
21,93.5805
22,1.83741
23,0.679182
24,135.988
25,58.3466
26,31.6151
27,37.9212
28,36.8246
29,124.951
30,175.269
31,218.041
32,131.976
33,136.94
34,0.595193
35,58.6495
36,41.5683
37,106.885
38,100.918
39,44.4637
40,90.8029
41,94.6513
42,19.7595
43,143.444
44,186.496
45,80.0238
46,0.925681
47,49.8948
48,154.192
49,44.8696
50,171.675
51,51.5165
52,12.8378
53,72.0836
54,158.038
55,181.272
56,1.40708
57,22.798
