index,value
0,201.04
1,303.96
2,266.553
3,348.378
4,338.394
5,353.726
6,258.828
7,291.061
8,102.7
9,0.0472681
10,91.7395
11,130.947
12,78.1252
13,117.765
14,79.331
15,60.8996
16,42.0319
17,86.558
18,0.0401186
19,92.6326
20,85.8959
21,90.1875
22,0.493297
23,0.366667
24,116.918
25,43.9356
26,26.5987
27,30.9986
28,32.4343
29,103.264
30,146.724
31,196.565
32,106.029
33,119.298
34,0.0873244
35,51.1666
36,29.9556
37,96.7322
38,81.514
39,38.5243
40,74.6426
41,92.5967
42,15.6186
43,108.364
44,169.62
45,66.8181
46,0.146682
47,41.3538
48,115.579
49,42.9135
50,129.605
51,43.9916
52,10.0817
53,61.839
54,133.849
55,161.822
56,0.1244
57,13.3927
