index,value
0,252.329
1,284.21
2,238.177
3,260.901
4,393.636
5,294.261
6,277.731
7,223.918
8,65.9243
9,97.5315
10,13.4783
11,112.196
12,57.8027
13,65.2446
14,61.3547
15,177.552
16,196.299
17,111.847
18,73.3654
19,63.2293
20,187.61
21,62.2354
22,94.9783
23,67.2362
24,85.1019
25,23.2771
26,101.753
27,126.409
28,114.862
29,90.2902
30,84.7134
31,98.5475
32,124.405
33,35.4263
34,8.66082
35,25.1142
36,5.34281
37,52.4437
38,15.981
39,42.285
40,26.3833
41,119.8
42,52.0067
43,72.2924
44,70.9614
45,64.4465
46,109.839
47,34.3561
48,31.735
49,173.03
50,69.2968
51,108.736
52,51.5962
53,0
54,99.0776
55,0
56,66.5501
57,25.0887
