index,value
0,269.654
1,304.948
2,314.31
3,235.558
4,229.613
5,216.141
6,243.105
7,322.972
8,71.8039
9,54.8557
10,21.9499
11,0
12,81.7288
13,29.0254
14,132.71
15,38.4176
16,157.905
17,53.1928
18,62.4373
19,48.0745
20,60.8233
21,55.2264
22,33.5104
23,14.1989
24,0
25,15.3259
26,58.6399
27,139.826
28,67.8864
29,118.168
30,95.3903
31,40.0176
32,106.559
33,18.9398
34,61.0641
35,79.0759
36,10.7708
37,76.8267
38,154.514
39,52.7381
40,101.949
41,98.6051
42,22.2508
43,61.7681
44,105.348
45,103.427
46,49.0776
47,0
48,16.7069
49,92.1037
50,19.0675
51,82.7542
52,1.16667
53,154.928
54,1.16667
55,80.5586
56,86.7674
57,0
