index,value
0,219.307
1,282.699
2,297.264
3,220.405
4,206.336
5,209.526
6,228.146
7,288.114
8,89.0535
9,59.2283
10,42.0827
11,1.49143
12,151.227
13,66.7519
14,222.853
15,99.4676
16,193.349
17,120.43
18,85.2136
19,85.7871
20,89.4315
21,55.8406
22,59.1428
23,23.453
24,1.78257
25,35.4736
26,88.904
27,168.627
28,141.86
29,156.657
30,125.304
31,54.305
32,108.481
33,24.1561
34,137.09
35,117.561
36,16.0072
37,109.936
38,160.217
39,68.147
40,164.133
41,134.21
42,37.9791
43,79.4295
44,144.363
45,117.873
46,52.2169
47,0.24784
48,22.4108
49,134.58
50,22.4358
51,123.891
52,0.836159
53,146.895
54,4.0592
55,100.576
56,130.453
57,1.31338
