index,value
0,395.851
1,398.789
2,400.802
3,325.5
4,327.131
5,308.109
6,346.64
7,344.153
8,70.6964
9,74.0568
10,13.7592
11,27.5255
12,88.1939
13,55.6664
14,115.138
15,171.721
16,84.8267
17,0
18,44.15
19,56.5996
20,169.203
21,42.907
22,46.7446
23,6.36956
24,163.65
25,101.762
26,55.5887
27,13.208
28,71.0252
29,99.1188
30,2.86481
31,46.3147
32,43.0678
33,133.111
34,49.7016
35,71.6851
36,27.5239
37,68.4203
38,25.7461
39,24.0929
40,81.8671
41,162.929
42,0
43,18.2595
44,202.996
45,19.4946
46,85.444
47,82.8709
48,10.3076
49,4.613
50,81.1773
51,50.298
52,97.088
53,43.1408
54,2.19385
55,36.2675
56,27.9039
57,169.141
