index,value
0,24.371
1,50.4775
2,70.0222
3,26.2031
4,73.8672
5,66.8311
6,50.4641
7,94.3097
8,119.798
9,204.112
10,43.645
11,46.1686
12,20.0538
13,187.935
14,299.405
15,114.147
16,25.1112
17,39.7609
18,262.863
19,193.835
20,197.544
21,188.547
22,33.5196
23,209.122
24,110.127
25,145.364
26,4.74836
27,62.9005
28,167.427
29,51.7543
30,1.25233
31,200.068
32,176.127
33,172.362
34,108.999
35,3.16847
36,137.176
37,45.8183
38,26.4697
39,91.7244
40,7.0647
41,211.305
42,56.873
43,100.029
44,98.5533
45,39.7045
46,94.3691
47,3.53213
48,9.9807
49,129.677
50,127.895
51,115.998
52,262.589
53,40.0833
54,96.1765
55,7.94263
56,121.187
57,1.25432
