index,value
0,342.885
1,193.639
2,234.624
3,256.954
4,264.373
5,355.328
6,331.554
7,290.865
8,70.8427
9,131.199
10,45.5857
11,63.8945
12,39.1372
13,52.8284
14,41.4475
15,1.88198
16,88.9683
17,113.794
18,160.649
19,24.719
20,50.29
21,117.088
22,70.3545
23,156.12
24,107.731
25,13.225
26,114.047
27,3.38288
28,99.2311
29,196.612
30,86.0916
31,122.313
32,117.648
33,33.0095
34,68.8227
35,36.9917
36,119.8
37,207.068
38,81.8653
39,67.4181
40,50.4552
41,0.456022
42,63.6328
43,59.0796
44,122.247
45,16.4799
46,39.6424
47,10.9178
48,170.613
49,5.71599
50,158.802
51,13.8497
52,40.2382
53,15.82
54,33.3658
55,161.634
56,13.0883
57,47.1063
