index,value
0,89.8872
1,23.2557
2,36.6019
3,27.2222
4,58.4039
5,90.3043
6,19.0143
7,85.9396
8,301.56
9,214.86
10,64.6352
11,202.918
12,208.589
13,37.1334
14,0
15,63.9524
16,30.4069
17,144.3
18,170.184
19,228.993
20,184.927
21,14.6816
22,85.329
23,121.857
24,0.0347501
25,101.999
26,129.101
27,92.1508
28,43.5522
29,145.974
30,0
31,67.7479
32,0
33,230.913
34,47.8711
35,208.037
36,25.7574
37,77.8574
38,9.48395
39,57.5164
40,71.2789
41,0
42,191.538
43,76.4997
44,118.327
45,155.798
46,28.6955
47,198.333
48,23.2509
49,4.91413
50,169.437
51,50.3737
52,228.28
53,291.992
54,11.7502
55,56.1891
56,131.137
57,35.9476
