193,45,402
193,117,69,1,472,402
193,45,164,1,472,402
193,117,69,19,45,402
193,45,11,32,376,402
193,45,132,172,376,402
193,117,69,1,57,462,402
193,117,69,19,11,45,402
193,117,187,145,32,376,402
193,45,11,5,1,472,402
193,117,80,31,57,462,402
193,45,11,3,1,472,402
193,45,164,1,57,462,402
193,45,19,69,1,472,402
193,117,80,97,1,472,402
193,45,11,475,1,472,402
193,117,69,255,11,45,402
193,117,69,1,164,45,402
193,45,166,35,1,472,402
193,45,19,5,1,472,402
193,45,92,78,1,472,402
193,45,19,11,32,376,402
193,45,109,169,1,472,402
193,45,355,161,1,472,402
193,117,80,46,49,11,45,402
193,117,80,97,108,1,472,402
193,117,80,97,1,57,462,402
193,45,11,241,469,1,472,402
193,45,11,475,1,57,462,402
193,117,69,114,7,1,472,402
193,117,80,97,1,164,45,402
193,45,11,118,21,1,472,402
193,117,69,359,139,11,45,402
193,117,187,145,28,11,45,402
193,45,11,28,15,1,472,402
193,117,69,19,5,1,472,402
193,117,69,255,11,19,45,402
193,117,69,1,161,355,45,402
193,45,11,32,9,1,472,402
193,117,187,145,32,11,45,402
193,117,69,19,11,32,376,402
193,45,166,35,1,57,462,402
193,45,11,324,287,1,472,402
193,45,11,28,145,32,376,402
193,45,11,5,0,1,472,402
193,45,11,5,1,57,462,402
193,117,69,19,20,470,45,402
193,117,69,19,5,11,45,402
193,45,19,5,11,32,376,402
193,117,69,255,11,32,376,402
193,45,19,69,1,57,462,402
193,117,80,31,57,1,472,402
193,45,19,5,1,57,462,402
193,117,69,1,169,109,45,402
193,45,11,32,382,1,472,402
193,117,69,1,293,474,472,402
193,45,92,167,293,1,472,402
193,117,69,1,5,19,45,402
193,45,92,167,293,474,472,402
193,117,69,1,382,32,376,402
193,117,69,1,5,11,45,402
193,117,69,1,35,166,45,402
193,45,132,282,9,1,472,402
193,117,69,1,78,92,45,402
193,45,132,426,100,1,472,402
193,45,132,282,9,32,376,402
193,117,69,1,3,11,45,402
193,45,92,78,1,57,462,402
193,117,69,1,475,11,45,402
193,45,19,390,15,1,472,402
193,117,69,1,9,32,376,402
193,45,19,24,0,1,472,402
193,45,11,19,5,1,472,402
193,45,19,20,7,1,472,402
193,45,19,24,285,32,376,402
193,45,11,255,69,1,472,402
193,45,11,19,69,1,472,402
193,45,19,25,3,1,472,402
193,45,19,20,78,1,472,402
193,45,11,3,0,1,472,402
193,45,19,11,5,1,472,402
193,45,19,294,51,172,376,402
193,45,19,20,21,1,472,402
193,45,11,3,9,32,376,402
193,45,19,11,3,1,472,402
193,45,11,28,215,172,376,402
193,45,11,3,8,1,472,402
193,45,11,3,9,1,472,402
193,45,19,11,475,1,472,402
193,45,11,3,287,1,472,402
193,117,80,31,13,168,45,402
193,45,11,3,1,57,462,402
193,45,164,1,293,474,472,402
193,45,11,5,51,172,376,402
193,45,109,219,21,1,472,402
193,45,11,3,392,1,472,402
193,117,80,31,72,192,45,402
193,45,109,169,1,57,462,402
193,117,69,19,25,396,45,402
193,45,164,1,9,32,376,402
193,45,146,30,132,172,376,402
193,45,11,5,15,1,472,402
193,45,109,238,7,1,472,402
193,45,11,5,127,1,472,402
193,45,109,361,11,32,376,402
193,45,11,5,157,1,472,402
193,45,355,161,227,1,472,402
193,45,11,5,161,1,472,402
193,45,355,161,5,1,472,402
193,45,11,5,188,1,472,402
193,45,355,161,1,57,462,402
193,45,19,5,0,1,472,402
193,117,80,99,0,1,472,402
193,45,19,5,51,172,376,402
193,117,69,19,24,212,45,402
193,45,19,5,15,1,472,402
193,117,69,19,24,251,45,402
193,45,19,5,127,1,472,402
193,45,164,1,382,32,376,402
193,45,19,5,157,1,472,402
193,117,80,46,28,11,45,402
193,45,19,5,161,1,472,402
193,117,80,46,52,85,45,402
193,45,19,5,188,1,472,402
193,45,168,311,11,32,376,402
193,45,189,12,5,1,472,402
193,45,168,13,3,1,472,402
193,45,212,24,285,32,376,402
193,45,168,13,5,1,472,402
193,45,85,399,471,1,472,402
193,45,212,24,0,1,472,402
193,45,168,13,31,57,462,402
193,45,251,24,285,32,376,402
193,45,85,52,21,1,472,402
193,45,85,399,285,32,376,402
193,45,470,20,78,1,472,402
193,45,251,24,0,1,472,402
193,45,192,72,31,57,462,402
193,45,470,20,7,1,472,402
193,45,53,38,9,32,376,402
193,45,470,20,21,1,472,402
193,45,360,37,7,1,472,402
193,45,53,198,116,1,472,402
193,45,53,38,197,32,376,402
193,45,53,38,9,1,472,402
193,45,379,2,0,1,472,402
193,45,360,37,487,1,472,402
193,45,179,268,5,1,472,402
193,45,396,25,3,1,472,402
193,45,179,17,0,1,472,402
193,45,319,17,0,1,472,402
193,45,11,5,188,1,57,462,402
193,117,69,1,5,12,189,45,402
193,45,355,161,1,293,474,472,402
193,45,19,5,0,3,1,472,402
193,45,19,5,0,1,57,462,402
193,117,69,19,45,164,1,472,402
193,45,109,96,288,35,1,472,402
193,45,19,5,1,293,474,472,402
193,45,11,475,1,9,32,376,402
193,117,80,271,260,0,1,472,402
193,117,80,99,0,2,379,45,402
193,117,69,1,5,11,19,45,402
193,117,80,99,0,1,57,462,402
193,45,19,69,114,7,1,472,402
193,117,69,19,54,30,132,45,402
193,45,11,5,127,1,57,462,402
193,45,11,32,382,1,57,462,402
193,117,80,97,108,1,57,462,402
193,117,69,114,224,13,168,45,402
193,45,19,5,15,1,57,462,402
193,117,69,1,5,19,11,45,402
193,117,69,1,293,167,92,45,402
193,117,69,19,24,0,1,472,402
193,45,132,282,9,1,57,462,402
193,117,69,114,7,0,1,472,402
193,45,19,5,127,1,57,462,402
193,45,109,238,7,0,1,472,402
193,45,11,5,15,1,57,462,402
193,117,80,97,1,161,355,45,402
193,45,164,1,3,11,32,376,402
193,117,69,1,78,20,19,45,402
193,45,92,167,17,0,1,472,402
193,45,132,30,124,100,1,472,402
193,45,19,5,157,1,57,462,402
193,45,132,426,100,8,1,472,402
193,117,80,46,28,15,1,472,402
193,117,80,46,28,11,19,45,402
193,45,109,361,11,5,1,472,402
193,117,80,46,49,11,19,45,402
193,45,132,426,100,1,57,462,402
193,45,19,5,161,227,1,472,402
193,45,132,282,9,3,1,472,402
193,45,19,5,161,1,57,462,402
193,117,80,46,33,7,1,472,402
193,117,69,114,7,1,57,462,402
193,117,80,46,52,21,1,472,402
193,45,19,5,83,220,1,472,402
193,117,80,46,63,17,319,45,402
193,117,80,46,33,35,1,472,402
193,117,69,114,7,1,164,45,402
193,45,19,5,13,31,57,462,402
193,45,19,5,83,8,1,472,402
193,117,80,46,130,51,172,376,402
193,117,80,46,63,17,179,45,402
193,117,80,46,33,35,166,45,402
193,45,19,5,86,226,1,472,402
193,45,19,5,13,3,1,472,402
193,117,80,46,86,5,1,472,402
193,45,19,5,48,51,172,376,402
193,45,168,13,31,57,1,472,402
193,117,80,46,433,5,1,472,402
193,117,80,46,86,226,1,472,402
193,117,80,46,86,5,11,45,402
193,45,19,5,60,65,57,462,402
193,45,19,5,48,247,32,376,402
193,117,80,46,292,9,32,376,402
193,117,80,46,433,5,11,45,402
193,117,80,46,86,5,19,45,402
193,45,19,5,270,9,32,376,402
193,45,19,5,60,236,1,472,402
193,45,19,5,48,7,1,472,402
193,117,80,46,110,35,1,472,402
193,117,80,46,292,9,1,472,402
193,117,80,46,433,5,19,45,402
193,45,19,5,66,65,57,462,402
193,45,19,5,270,9,1,472,402
193,117,80,46,141,38,53,45,402
193,117,80,46,110,35,166,45,402
193,117,69,359,139,12,189,45,402
193,117,80,46,165,38,53,45,402
193,45,92,78,1,293,474,472,402
193,45,189,12,241,469,1,472,402
193,45,189,12,5,11,32,376,402
193,45,92,78,1,9,32,376,402
193,45,189,12,73,134,1,472,402
193,45,189,12,241,11,32,376,402
193,45,189,12,5,15,1,472,402
193,45,92,78,1,382,32,376,402
193,45,189,12,90,111,1,472,402
193,45,189,12,5,51,172,376,402
193,45,11,5,157,1,57,462,402
193,45,189,12,425,220,1,472,402
193,45,189,12,5,127,1,472,402
193,117,69,365,310,157,1,472,402
193,117,69,1,475,11,19,45,402
193,45,189,12,5,1,57,462,402
193,45,168,13,3,11,32,376,402
193,45,189,12,139,11,32,376,402
193,45,189,12,5,157,1,472,402
193,117,69,232,23,40,11,45,402
193,117,69,365,310,20,470,45,402
193,117,69,1,475,11,32,376,402
193,45,168,13,3,1,57,462,402
193,45,168,13,3,0,1,472,402
193,45,189,12,2,0,1,472,402
193,45,189,12,5,161,1,472,402
193,45,11,241,12,5,1,472,402
