253,372,3,11,499,129,455
253,157,174,48,122,413,455
253,157,174,48,102,129,455
253,157,5,48,122,413,455
253,157,5,48,102,129,455
253,157,5,11,499,129,455
253,157,1,21,122,413,455
253,13,23,40,209,413,455
253,13,5,48,122,413,455
253,13,5,48,102,129,455
253,13,5,11,499,129,455
253,13,3,11,499,129,455
253,13,23,40,209,413,455
253,157,174,48,102,129,455
253,13,3,11,499,129,455
253,157,1,21,122,413,455
253,157,174,48,122,413,455
253,13,5,11,499,129,455
253,157,5,11,499,129,455
253,13,5,48,102,129,455
253,157,5,48,102,129,455
253,13,5,48,122,413,455
253,157,5,48,122,413,455
253,157,1,3,11,499,129,455
253,157,174,48,61,105,129,455
253,13,5,48,61,105,129,455
253,157,5,48,61,105,129,455
253,157,1,5,11,499,129,455
253,372,3,1,21,122,413,455
253,13,31,80,46,105,129,455
253,13,5,11,40,209,413,455
253,157,307,33,46,105,129,455
253,13,3,1,21,122,413,455
253,157,310,20,95,209,413,455
253,13,3,6,37,102,129,455
253,157,344,26,21,122,413,455
253,157,310,20,21,122,413,455
253,157,416,3,11,499,129,455
253,157,344,26,70,393,129,455
253,157,476,299,37,102,129,455
253,157,1,7,37,102,129,455
253,157,1,5,48,102,129,455
253,157,5,11,40,209,413,455
253,372,3,6,37,102,129,455
253,157,1,15,61,105,129,455
253,157,1,7,48,102,129,455
253,157,1,5,48,122,413,455
253,13,5,1,21,122,413,455
253,13,23,33,46,105,129,455
253,13,3,11,40,209,413,455
253,13,67,28,11,499,129,455
253,157,1,69,359,480,129,455
253,13,119,112,37,102,129,455
253,13,67,28,46,105,129,455
253,157,1,296,95,209,413,455
253,13,168,45,11,499,129,455
253,13,119,277,37,102,129,455
253,157,1,475,11,499,129,455
253,13,177,51,48,102,129,455
253,13,168,311,11,499,129,455
253,157,1,487,37,102,129,455
253,13,320,26,21,122,413,455
253,13,177,51,48,122,413,455
253,13,320,26,70,393,129,455
253,157,1,7,48,122,413,455
253,372,3,11,40,209,413,455
253,157,5,1,21,122,413,455
253,13,5,15,61,105,129,455
253,157,5,15,61,105,129,455
253,13,5,19,11,499,129,455
253,157,5,19,11,499,129,455
253,13,23,40,11,499,129,455
253,13,5,51,48,102,129,455
253,157,5,51,48,102,129,455
253,13,23,104,300,105,129,455
253,13,5,86,46,105,129,455
253,13,5,51,48,122,413,455
253,157,5,86,46,105,129,455
253,157,5,51,48,122,413,455
253,13,23,337,48,102,129,455
253,13,5,270,483,105,129,455
253,157,5,270,483,105,129,455
253,13,23,337,48,122,413,455
253,13,5,433,46,105,129,455
253,157,5,433,46,105,129,455
253,157,1,3,6,37,102,129,455
253,13,67,28,15,61,105,129,455
253,13,67,28,11,40,209,413,455
253,157,1,296,95,70,393,129,455
253,157,310,365,69,359,480,129,455
253,157,310,20,95,70,393,129,455
253,157,1,21,122,48,102,129,455
253,13,3,0,23,40,209,413,455
253,157,310,454,219,21,122,413,455
253,13,168,45,19,11,499,129,455
253,157,1,21,20,95,209,413,455
253,13,3,4,257,11,499,129,455
253,13,3,0,1,21,122,413,455
253,157,310,491,5,11,499,129,455
253,13,168,45,360,37,102,129,455
253,13,3,8,213,468,393,129,455
253,13,3,4,159,37,102,129,455
253,13,3,0,5,11,499,129,455
253,13,168,45,11,40,209,413,455
253,157,310,491,5,48,102,129,455
253,13,3,9,270,483,105,129,455
253,13,3,8,1,21,122,413,455
253,13,3,0,6,37,102,129,455
253,13,119,277,37,70,393,129,455
253,13,3,0,5,48,102,129,455
253,157,310,491,5,48,122,413,455
253,157,1,21,140,447,105,129,455
253,13,3,6,222,95,209,413,455
253,13,3,281,38,135,122,413,455
253,13,3,9,1,21,122,413,455
253,157,1,3,11,40,209,413,455
253,157,1,475,11,40,209,413,455
253,13,3,8,26,21,122,413,455
253,13,3,6,37,70,393,129,455
253,157,1,69,19,11,499,129,455
253,13,3,1,69,359,480,129,455
253,13,5,48,381,46,105,129,455
253,13,177,51,5,11,499,129,455
253,13,3,0,7,37,102,129,455
253,13,119,277,37,240,105,129,455
253,13,168,311,11,40,209,413,455
253,157,1,0,23,40,209,413,455
253,13,3,0,5,48,122,413,455
253,157,1,487,37,70,393,129,455
253,157,1,21,26,70,393,129,455
253,157,174,48,5,11,499,129,455
253,157,310,20,7,37,102,129,455
253,13,123,47,3,11,499,129,455
253,13,3,287,1,21,122,413,455
253,13,3,9,38,135,122,413,455
253,13,177,51,48,61,105,129,455
253,13,320,26,70,37,102,129,455
253,13,119,112,37,70,393,129,455
253,157,307,33,7,37,102,129,455
253,157,416,3,1,21,122,413,455
253,157,1,7,48,61,105,129,455
253,13,3,8,26,70,393,129,455
253,372,3,11,139,359,480,129,455
253,13,3,6,37,240,105,129,455
253,157,5,48,381,46,105,129,455
253,157,1,69,255,11,499,129,455
253,13,3,1,5,11,499,129,455
253,157,416,3,11,40,209,413,455
253,157,5,1,3,11,499,129,455
253,13,5,48,7,37,102,129,455
253,13,119,112,446,46,105,129,455
253,157,344,26,70,37,102,129,455
253,13,177,51,130,46,105,129,455
253,13,177,51,5,48,102,129,455
253,13,5,15,1,21,122,413,455
253,13,3,0,438,21,122,413,455
