87,63,275,69,232,373
87,8,1,69,232,373
87,8,1,69,232,373
87,63,17,0,23,232,373
87,8,3,0,23,232,373
87,63,46,33,23,232,373
87,63,17,27,23,232,373
87,63,106,41,23,232,373
87,63,17,64,23,232,373
87,8,1,0,23,232,373
87,8,93,1,69,232,373
87,8,3,1,69,232,373
87,8,1,7,347,350,373
87,8,3,13,23,232,373
87,8,1,44,23,232,373
87,8,3,250,347,350,373
87,8,1,326,252,350,373
87,8,100,1,69,232,373
87,8,148,0,23,232,373
87,8,191,1,69,232,373
87,8,317,1,69,232,373
87,8,484,200,252,350,373
87,63,46,28,41,23,232,373
87,8,317,1,0,23,232,373
87,8,10,2,0,23,232,373
87,8,484,200,7,347,350,373
87,63,46,80,117,69,232,373
87,63,46,28,144,23,232,373
87,8,317,1,7,347,350,373
87,8,26,320,13,23,232,373
87,8,10,16,104,23,232,373
87,63,17,0,1,69,232,373
87,418,244,28,41,23,232,373
87,63,46,170,33,23,232,373
87,63,163,489,144,23,232,373
87,8,317,1,44,23,232,373
87,8,3,4,0,23,232,373
87,8,83,220,1,69,232,373
87,8,26,21,1,69,232,373
87,8,93,1,0,23,232,373
87,8,3,1,0,23,232,373
87,8,93,1,7,347,350,373
87,8,3,1,7,347,350,373
87,8,93,1,44,23,232,373
87,8,3,1,44,23,232,373
87,8,93,1,326,252,350,373
87,8,3,1,326,252,350,373
87,8,1,3,0,23,232,373
87,63,17,0,7,347,350,373
87,8,1,5,0,23,232,373
87,8,1,3,13,23,232,373
87,63,17,0,175,23,232,373
87,8,1,22,7,347,350,373
87,8,1,5,13,23,232,373
87,8,1,3,250,347,350,373
87,63,17,0,316,403,232,373
87,8,1,236,357,23,232,373
87,8,1,5,19,69,232,373
87,63,17,0,457,252,350,373
87,8,1,9,316,403,232,373
87,63,17,6,0,23,232,373
87,8,100,1,0,23,232,373
87,418,451,436,383,23,232,373
87,8,1,35,33,23,232,373
87,63,17,34,0,23,232,373
87,8,100,1,7,347,350,373
87,418,244,28,144,23,232,373
87,8,100,260,0,23,232,373
87,63,17,76,19,69,232,373
87,8,100,1,44,23,232,373
87,8,100,414,337,23,232,373
87,63,17,313,19,69,232,373
87,8,1,7,0,23,232,373
87,8,1,0,7,347,350,373
87,63,203,111,1,69,232,373
87,8,100,1,326,252,350,373
87,63,163,46,33,23,232,373
87,8,148,0,1,69,232,373
87,8,317,1,326,252,350,373
87,63,17,406,250,347,350,373
87,8,1,7,114,69,232,373
87,8,1,0,175,23,232,373
87,8,1,7,200,252,350,373
87,8,1,0,316,403,232,373
87,8,1,7,33,23,232,373
87,8,1,0,457,252,350,373
87,8,1,7,265,23,232,373
87,63,46,33,7,347,350,373
87,8,191,1,0,23,232,373
87,8,3,6,0,23,232,373
87,8,191,1,7,347,350,373
87,8,3,9,316,403,232,373
87,8,191,1,44,23,232,373
87,8,3,11,40,23,232,373
87,8,3,9,1,69,232,373
87,8,191,1,326,252,350,373
87,8,3,287,1,69,232,373
87,8,3,11,19,69,232,373
87,8,3,25,19,69,232,373
87,8,3,11,255,69,232,373
87,8,3,392,1,69,232,373
87,63,378,171,40,23,232,373
87,63,203,305,13,23,232,373
87,8,3,0,1,69,232,373
87,63,203,370,250,347,350,373
87,8,3,0,7,347,350,373
87,63,203,400,41,23,232,373
87,8,3,0,175,23,232,373
87,8,133,3,250,347,350,373
87,8,3,0,316,403,232,373
87,8,267,140,33,23,232,373
87,8,133,3,0,23,232,373
87,8,3,0,457,252,350,373
87,8,352,239,0,23,232,373
87,8,133,3,1,69,232,373
87,8,83,5,0,23,232,373
87,8,133,3,13,23,232,373
87,8,83,5,1,69,232,373
87,8,148,0,7,347,350,373
87,8,83,5,13,23,232,373
87,8,148,0,175,23,232,373
87,8,83,5,19,69,232,373
87,8,148,0,316,403,232,373
87,8,148,0,457,252,350,373
87,8,10,2,0,1,69,232,373
87,8,3,1,0,7,347,350,373
87,8,93,1,3,0,23,232,373
87,8,3,9,32,178,23,232,373
87,63,46,33,35,1,69,232,373
87,8,317,1,0,7,347,350,373
87,8,3,9,1,0,23,232,373
87,8,191,1,3,0,23,232,373
87,8,3,1,236,357,23,232,373
87,8,3,287,323,27,23,232,373
87,8,3,287,1,0,23,232,373
87,63,17,101,28,144,23,232,373
87,8,1,0,24,19,69,232,373
87,8,1,3,0,7,347,350,373
87,8,26,21,20,19,69,232,373
87,8,93,1,0,7,347,350,373
87,8,3,11,28,41,23,232,373
87,8,3,1,7,0,23,232,373
87,8,1,5,0,7,347,350,373
87,8,3,0,1,7,347,350,373
87,8,484,200,7,0,23,232,373
87,8,1,7,459,424,23,232,373
87,8,93,1,7,0,23,232,373
87,8,3,0,7,1,69,232,373
87,63,203,230,60,33,23,232,373
87,63,46,80,31,13,23,232,373
87,63,46,33,7,0,23,232,373
87,8,191,1,0,7,347,350,373
87,8,3,13,224,114,69,232,373
87,8,133,217,22,1,69,232,373
87,8,3,6,17,0,23,232,373
87,8,1,22,7,0,23,232,373
87,8,3,9,316,0,23,232,373
87,8,3,498,28,41,23,232,373
87,8,484,200,37,7,347,350,373
87,8,1,3,25,19,69,232,373
87,8,267,140,21,1,69,232,373
87,8,267,140,33,7,347,350,373
87,8,1,3,9,316,403,232,373
87,63,46,28,11,19,69,232,373
87,8,133,3,0,1,69,232,373
87,8,1,3,11,19,69,232,373
87,63,46,28,15,1,69,232,373
87,63,46,28,11,40,23,232,373
87,8,133,3,0,7,347,350,373
87,8,1,3,4,0,23,232,373
87,8,1,3,11,40,23,232,373
87,63,46,28,67,13,23,232,373
87,63,46,28,11,255,69,232,373
87,8,133,3,0,175,23,232,373
87,8,1,3,6,0,23,232,373
87,8,1,3,11,255,69,232,373
87,8,133,3,0,316,403,232,373
87,8,3,0,24,19,69,232,373
87,8,26,21,1,0,23,232,373
87,8,133,3,0,457,252,350,373
87,8,3,0,50,44,23,232,373
87,8,26,21,1,7,347,350,373
87,8,228,77,9,316,403,232,373
87,8,3,0,56,44,23,232,373
87,8,26,21,1,44,23,232,373
87,8,213,103,62,7,347,350,373
87,8,228,77,35,1,69,232,373
87,8,228,77,9,1,69,232,373
87,8,3,0,5,13,23,232,373
87,8,26,21,1,326,252,350,373
87,8,243,408,21,1,69,232,373
87,8,213,435,116,1,69,232,373
87,8,213,103,17,0,23,232,373
87,8,228,77,35,33,23,232,373
87,8,3,0,380,383,23,232,373
87,8,3,0,5,1,69,232,373
87,8,391,340,35,1,69,232,373
